date_sold,price,first_seen,last_seen,external_id,floor_area,exterior_area,garden_area,terrace_area,balcony_area,layout,project_name,developer_name
4/7/2023 2:00,,3/31/2023,4/7/2023,8ed03c5d23838df45fe749b2ea5e1cf3,46.17,{32.20},{0.00},"{0.00,0.00}","{0.00,0.00,0.00}",LAYOUT_2,Project 25,Developer 22
4/7/2023 2:00,,3/31/2023,4/23/2023,93b853f56022114b381f679c7a772f4d,48.32,{8.03},{0.00},"{0.00,0.00}","{0.00,0.00,0.00}",LAYOUT_2,Project 25,Developer 22
4/7/2023 2:00,,3/31/2023,4/23/2023,9407250b28c7f7c2667fb6a4a247ad5c,33.25,{10.85},{0.00},"{0.00,0.00}","{0.00,0.00,0.00}",LAYOUT_1,Project 25,Developer 22
4/7/2023 2:00,,3/31/2023,4/23/2023,9543cb3802d27c50ac4218eecbc3eab3,33.25,{10.85},{0.00},"{0.00,0.00}","{0.00,0.00,0.00}",LAYOUT_1,Project 25,Developer 22
4/7/2023 2:00,475000.00,9/22/2022,4/23/2023,94bcd6d72aad4badf5cab9f2e1e9e012,118.03,{10.76},{0.00},"{0.00,0.00}","{0.00,0.00,0.00}",LAYOUT_4,Project 25,Developer 22
4/7/2023 2:00,,9/22/2022,4/23/2023,981f2548f9ba812d280a1f1c16708b64,32.65,{10.63},{0.00},"{0.00,0.00}","{0.00,0.00,0.00}",LAYOUT_1,Project 25,Developer 22
4/7/2023 2:00,,3/31/2023,4/23/2023,9ad3352d91a8ee4c6b0970e056f680ab,57.83,{9.66},{0.00},"{0.00,0.00}","{0.00,0.00,0.00}",LAYOUT_2,Project 25,Developer 22
4/7/2023 2:00,,3/31/2023,4/23/2023,9bbd12df83c3df7ffbc469fe81aa75ac,114.92,{8.79},{0.00},"{0.00,0.00}","{0.00,0.00,0.00}",LAYOUT_4,Project 25,Developer 22
4/7/2023 2:00,,3/31/2023,4/23/2023,a137c465078afe157054bfaa43939e84,46.65,{25.03},{0.00},"{0.00,0.00}","{0.00,0.00,0.00}",LAYOUT_2,Project 25,Developer 22
4/7/2023 2:00,,3/31/2023,4/23/2023,ad58fac63b32c07e23f4e2788f61cc6a,48.32,{9.79},{0.00},"{0.00,0.00}","{0.00,0.00,0.00}",LAYOUT_2,Project 25,Developer 22
4/7/2023 2:00,,3/31/2023,4/23/2023,a9be4ef2d1eb542833db61576a116933,46.38,{8.73},{0.00},"{0.00,0.00}","{0.00,0.00,0.00}",LAYOUT_2,Project 25,Developer 22
4/7/2023 2:00,,3/31/2023,4/23/2023,b259b29298a8d46facf016dfb3888178,49.02,{10.85},{0.00},"{0.00,0.00}","{0.00,0.00,0.00}",LAYOUT_2,Project 25,Developer 22
4/7/2023 2:00,619000.00,9/22/2022,3/25/2024,bbaa37fe004c9ca8db6998a7dc77cbd9,123.7,{114.22},{0.00},"{0.00,0.00}","{0.00,0.00,0.00}",LAYOUT_4,Project 25,Developer 22
4/7/2023 2:00,,3/31/2023,4/23/2023,b7378387dd5a5eef0c31b1cdc5ed4fc6,48.1,{8.06},{0.00},"{0.00,0.00}","{0.00,0.00,0.00}",LAYOUT_2,Project 25,Developer 22
4/7/2023 2:00,,3/31/2023,4/23/2023,b660c8ef52f270f1dce1ae4420ba0fc3,48.1,{9.73},{0.00},"{0.00,0.00}","{0.00,0.00,0.00}",LAYOUT_2,Project 25,Developer 22
4/7/2023 2:00,,3/31/2023,4/23/2023,b98752a20ff2e9c3b0c17bf5137d1569,83.08,{29.23},{0.00},"{0.00,0.00}","{0.00,0.00,0.00}",LAYOUT_3,Project 25,Developer 22
4/7/2023 2:00,,9/22/2022,4/23/2023,b80d9d650459d14608d848b300c734b6,83.08,{10.85},{0.00},"{0.00,0.00}","{0.00,0.00,0.00}",LAYOUT_3,Project 25,Developer 22
4/7/2023 2:00,,3/31/2023,4/7/2023,c0c08b97d483f2881cd5468b524e8af1,120.2,{10.69},{0.00},"{0.00,0.00}","{0.00,0.00,0.00}",LAYOUT_4,Project 25,Developer 22
4/7/2023 2:00,,3/31/2023,4/23/2023,c0e35c5e4164279e52531fb0ad93e322,117.53,{10.00},{0.00},"{0.00,0.00}","{0.00,0.00,0.00}",LAYOUT_4,Project 25,Developer 22
4/7/2023 2:00,,3/31/2023,4/7/2023,cac2de21a597dca363ea6c44ef5a16c6,46.16,{10.51},{0.00},"{0.00,0.00}","{0.00,0.00,0.00}",LAYOUT_2,Project 25,Developer 22
4/7/2023 2:00,,3/31/2023,4/23/2023,cc5b3198250d95e27fd1fe6bd4b7257c,33.01,{10.78},{0.00},"{0.00,0.00}","{0.00,0.00,0.00}",LAYOUT_1,Project 25,Developer 22
4/7/2023 2:00,,3/31/2023,4/23/2023,cfafb294e867c3cb2f1763c34506a945,48.89,{10.69},{0.00},"{0.00,0.00}","{0.00,0.00,0.00}",LAYOUT_2,Project 25,Developer 22
4/7/2023 2:00,,3/31/2023,4/23/2023,cec87d288cd19654eb82c475d95660bc,139.45,{10.79},{0.00},"{0.00,0.00}","{0.00,0.00,0.00}",LAYOUT_5,Project 25,Developer 22
4/7/2023 2:00,,3/31/2023,4/23/2023,ccfb11526bf27c42c01c942c92e40b01,71.19,{10.59},{0.00},"{0.00,0.00}","{0.00,0.00,0.00}",LAYOUT_3,Project 25,Developer 22
4/7/2023 2:00,,3/31/2023,4/23/2023,dd6e77df7d7a34818d3136c627fde9f7,83.15,{10.51},{0.00},"{0.00,0.00}","{0.00,0.00,0.00}",LAYOUT_3,Project 25,Developer 22
4/7/2023 2:00,,3/31/2023,4/23/2023,d689824a105a28656db39581c0b5528e,46.1,{8.65},{0.00},"{0.00,0.00}","{0.00,0.00,0.00}",LAYOUT_2,Project 25,Developer 22
4/7/2023 2:00,,3/31/2023,4/23/2023,dce64268ea779bde5bad1fa04a1b64d1,57.83,{9.65},{0.00},"{0.00,0.00}","{0.00,0.00,0.00}",LAYOUT_2,Project 25,Developer 22
4/7/2023 2:00,,3/31/2023,4/23/2023,e08dcac63fff57726d8e80a467c1cb6e,82.87,{10.52},{0.00},"{0.00,0.00}","{0.00,0.00,0.00}",LAYOUT_3,Project 25,Developer 22
4/7/2023 2:00,,3/31/2023,4/23/2023,de2d99ea2fbba8d0d8f1b7937b3a2953,48.38,{9.66},{0.00},"{0.00,0.00}","{0.00,0.00,0.00}",LAYOUT_2,Project 25,Developer 22
4/7/2023 2:00,,3/31/2023,4/7/2023,e56a15e3b6d417cb51c686634278bfca,139.49,{10.78},{0.00},"{0.00,0.00}","{0.00,0.00,0.00}",LAYOUT_5,Project 25,Developer 22
4/7/2023 2:00,,3/31/2023,4/23/2023,e3a54b1c3843e1c1af1d4c0753df2616,71.02,{10.59},{0.00},"{0.00,0.00}","{0.00,0.00,0.00}",LAYOUT_3,Project 25,Developer 22
4/7/2023 2:00,,3/31/2023,4/23/2023,e8bd2ede715350fb602152d58f3387c6,36.29,{24.87},{0.00},"{0.00,0.00}","{0.00,0.00,0.00}",LAYOUT_1,Project 25,Developer 22
4/7/2023 2:00,,3/31/2023,4/23/2023,e5a393a6492a3bca8ae05dee4ecbd75c,36.29,{10.51},{0.00},"{0.00,0.00}","{0.00,0.00,0.00}",LAYOUT_1,Project 25,Developer 22
4/7/2023 2:00,,3/31/2023,4/23/2023,e639242f0136aafcb9b5e56e3aeedc58,33.01,{10.78},{0.00},"{0.00,0.00}","{0.00,0.00,0.00}",LAYOUT_1,Project 25,Developer 22
4/7/2023 2:00,,3/31/2023,4/23/2023,ebe1f8d2aa492463e1dd8c4aee8992b1,46.67,{10.65},{0.00},"{0.00,0.00}","{0.00,0.00,0.00}",LAYOUT_2,Project 25,Developer 22
4/7/2023 2:00,,3/31/2023,4/23/2023,edbfd4ad8130611f998b7055cdc299df,33.25,{10.85},{0.00},"{0.00,0.00}","{0.00,0.00,0.00}",LAYOUT_1,Project 25,Developer 22
4/7/2023 2:00,253000.00,3/31/2023,3/25/2024,fce30f65d6ce2f965b75144e60054c62,46.44,{10.62},{0.00},"{0.00,0.00}","{0.00,0.00,0.00}",LAYOUT_2,Project 25,Developer 22
4/7/2023 2:00,,3/31/2023,4/23/2023,ff2808acb639adcddf625eb4cf6cf9b8,82.3,{8.89},{0.00},"{0.00,0.00}","{0.00,0.00,0.00}",LAYOUT_3,Project 25,Developer 22
4/7/2023 2:00,,3/31/2023,4/23/2023,f91f2f5bd4d2f28d26b8a5995b98cae6,58.27,{9.71},{0.00},"{0.00,0.00}","{0.00,0.00,0.00}",LAYOUT_2,Project 25,Developer 22
4/7/2023 2:00,,3/31/2023,4/23/2023,ff686bd494470351af3afb828016bd21,49.02,{10.85},{0.00},"{0.00,0.00}","{0.00,0.00,0.00}",LAYOUT_2,Project 25,Developer 22
4/7/2023 2:00,,3/31/2023,4/23/2023,ffef1f61df67cb6b7b1307091c5779bd,58.26,{9.71},{0.00},"{0.00,0.00}","{0.00,0.00,0.00}",LAYOUT_2,Project 25,Developer 22
4/7/2023 2:00,440580.00,1/6/2023,10/5/2023,fe98411b02ff307d6528e2552e0bc86b,55.0,{63.00},{0.00},"{0.00,0.00}","{0.00,0.00,0.00}",LAYOUT_2,Project 26,Developer 23
4/7/2023 2:00,778800.00,9/22/2022,3/25/2024,7030c8c680e1cfad0033054ccce56768,136.76,{69.20},{0.00},"{0.00,0.00}","{0.00,0.00,0.00}",,Project 27,Developer 24
4/7/2023 2:00,447425.00,2/10/2023,4/7/2023,6f9d90d2ab1842ad1a0d75cd48f2c2f9,70.7,{4.91},{0.00},"{0.00,0.00}","{0.00,0.00,0.00}",LAYOUT_3,Project 28,Developer 3
4/7/2023 2:00,245039.00,2/10/2023,4/7/2023,2a3b7ee70aa347ed4e5848d424b251f9,35.2,{4.93},{0.00},"{0.00,0.00}","{0.00,0.00,0.00}",LAYOUT_1,Project 28,Developer 3
4/7/2023 2:00,242290.00,2/10/2023,4/7/2023,e55d19f283169b220abd9fe39b0ed5b0,35.2,{4.93},{0.00},"{0.00,0.00}","{0.00,0.00,0.00}",LAYOUT_1,Project 28,Developer 3
4/7/2023 2:00,280000.00,9/22/2022,4/6/2023,10d99bc2a76bfd8831c6c97652ce7593,73.27,{6.99},{0.00},"{0.00,0.00}","{0.00,0.00,0.00}",LAYOUT_3,Project 29,Developer 10
4/8/2023 2:00,196816.00,2/10/2023,4/7/2023,a4d4d5c2cab9c55f9b6eff67d3846fcf,50.8,{34.37},{0.00},"{0.00,0.00}","{0.00,0.00,0.00}",LAYOUT_2,Project 30,Developer 3
4/8/2023 2:00,315150.00,11/4/2022,4/7/2023,b89e419801e7b8ae711f62b5a9408036,72.59,{12.19},{0.00},"{0.00,0.00}","{0.00,0.00,0.00}",LAYOUT_3,Project 31,Developer 1
4/8/2023 2:00,,1/6/2023,2/16/2024,ccda880b5ef6702536782f611663d2ec,168.31,{484.00},{0.00},"{0.00,0.00}","{0.00,0.00,0.00}",LAYOUT_6,Project 32,Developer 25
4/8/2023 2:00,174885.00,2/10/2023,4/7/2023,3cbfa622d8554290861c6dc341bb0ebd,40.4,{16.25},{0.00},"{0.00,0.00}","{0.00,0.00,0.00}",LAYOUT_2,Project 30,Developer 3
4/9/2023 2:00,267600.00,4/8/2023,3/25/2024,04f2ae4fcac58ba83d9f7e25590785f7,75.79,{8.19},{0.00},"{0.00,0.00}","{0.00,0.00,0.00}",LAYOUT_3,Project 12,Developer 10
4/9/2023 2:00,569000.00,12/30/2022,2/28/2024,cd85c046c1baa96f506deae28e0f3492,109.0,{63.20},{0.00},"{0.00,0.00}","{0.00,0.00,0.00}",LAYOUT_3,Project 33,Developer 26
4/9/2023 2:00,280500.00,11/16/2022,3/25/2024,9dad8f277a3da8ffd75807a1daecdbe9,75.79,{8.19},{0.00},"{0.00,0.00}","{0.00,0.00,0.00}",LAYOUT_3,Project 12,Developer 10
4/9/2023 2:00,222800.00,11/6/2022,3/25/2024,d90d0b1ae6d8cb97c8420bffe9d93a35,57.78,{5.12},{0.00},"{0.00,0.00}","{0.00,0.00,0.00}",LAYOUT_2,Project 12,Developer 10
4/9/2023 2:00,159500.00,3/9/2023,3/25/2024,00aa26d1676b6ebb742bfebbb3111872,35.38,{6.89},{0.00},"{0.00,0.00}","{0.00,0.00,0.00}",LAYOUT_1_5,Project 12,Developer 10
4/9/2023 2:00,287800.00,11/6/2022,3/25/2024,959fed918043311a9a065d80b94eb29c,75.79,{8.18},{0.00},"{0.00,0.00}","{0.00,0.00,0.00}",LAYOUT_3,Project 12,Developer 10
4/9/2023 2:00,202200.00,3/9/2023,3/25/2024,790fdf17407e8128e2e28ec9f5194eca,51.88,{4.56},{0.00},"{0.00,0.00}","{0.00,0.00,0.00}",LAYOUT_2,Project 12,Developer 10
4/9/2023 2:00,291400.00,11/6/2022,3/25/2024,cde448d51474215b38a60c51627dbc4f,75.79,{8.19},{0.00},"{0.00,0.00}","{0.00,0.00,0.00}",LAYOUT_3,Project 12,Developer 10
4/9/2023 2:00,163600.00,11/6/2022,3/25/2024,6ee116077212fb8b4d4124ff601daf69,35.38,{6.89},{0.00},"{0.00,0.00}","{0.00,0.00,0.00}",LAYOUT_1_5,Project 12,Developer 10
4/9/2023 2:00,197400.00,3/9/2023,3/25/2024,37cbf58b25c92242cecbf139ade2b7df,51.88,{4.56},{0.00},"{0.00,0.00}","{0.00,0.00,0.00}",LAYOUT_2,Project 12,Developer 10
4/9/2023 2:00,167000.00,11/6/2022,3/25/2024,4942081bd1f987728a274d6eaff934f1,35.38,{6.89},{0.00},"{0.00,0.00}","{0.00,0.00,0.00}",LAYOUT_1_5,Project 12,Developer 10
4/9/2023 2:00,168100.00,11/6/2022,3/25/2024,51031abe35712e296a9e7dd532be4ace,35.2,{6.89},{0.00},"{0.00,0.00}","{0.00,0.00,0.00}",LAYOUT_1_5,Project 12,Developer 10
4/11/2023 2:00,137510.00,11/14/2022,3/25/2024,4959c2c6849ec3ca4f039e981cbe6d61,52.65,{5.95},{0.00},"{0.00,0.00}","{0.00,0.00,0.00}",LAYOUT_2,Project 13,Developer 11
4/12/2023 2:00,240284.00,1/23/2023,4/2/2023,ebf967689b218fca3a3eb0acf54af41c,44.44,{7.41},{0.00},"{0.00,0.00}","{0.00,0.00,0.00}",LAYOUT_2,Project 34,Developer 6
4/13/2023 2:00,139800.00,12/15/2022,4/12/2023,7baaf89fe41c84a64c261ace5c4420d0,31.2,{2.80},{0.00},"{0.00,0.00}","{0.00,0.00,0.00}",LAYOUT_1,Project 15,Developer 13
4/13/2023 2:00,269880.00,12/15/2022,4/12/2023,897b020c3247962244d3f469da4d2eb9,70.3,{4.80},{0.00},"{0.00,0.00}","{0.00,0.00,0.00}",LAYOUT_3,Project 15,Developer 13
4/13/2023 2:00,366059.00,11/3/2022,3/25/2024,6a9110ba4caf13deae48befe7f864c0c,62.12,{10.88},{0.00},"{0.00,0.00}","{0.00,0.00,0.00}",LAYOUT_3,Project 11,Developer 9
4/18/2023 2:00,155320.00,12/30/2022,3/25/2024,64873c37b9d182cdd5f014665bb51eaf,39.27,{0.00},{0.00},"{0.00,0.00}","{0.00,0.00,0.00}",LAYOUT_2,Project 35,Developer 27
4/18/2023 2:00,165450.00,11/18/2022,3/25/2024,9fde9d3ba8575a7551e71c3c7b27e57b,42.74,{0.00},{0.00},"{0.00,0.00}","{0.00,0.00,0.00}",LAYOUT_2,Project 35,Developer 27
4/20/2023 2:00,392028.00,3/26/2023,3/5/2024,4c0ffd908a681700feed1bc1db335ff6,93.53,{19.80},{0.00},"{0.00,0.00}","{0.00,0.00,0.00}",LAYOUT_4,Project 8,Developer 6
4/20/2023 2:00,,1/23/2023,3/5/2024,e5d03ca927ea92333e5fb0b388e6953d,76.05,{11.83},{0.00},"{0.00,0.00}","{0.00,0.00,0.00}",LAYOUT_3,Project 8,Developer 6
4/20/2023 2:00,,1/23/2023,3/5/2024,3b93f737d7bd448754327eb9979254d3,38.55,{5.92},{0.00},"{0.00,0.00}","{0.00,0.00,0.00}",LAYOUT_1,Project 8,Developer 6
4/20/2023 2:00,236739.00,1/23/2023,3/5/2024,898c28f4dc5689e28981613637a0f4c5,52.98,{11.83},{0.00},"{0.00,0.00}","{0.00,0.00,0.00}",LAYOUT_2,Project 8,Developer 6
4/21/2023 2:00,266500.00,9/22/2022,3/11/2024,06b68d399ec8413522b3baeadf3ff654,23.1,{0.00},{0.00},"{0.00,0.00}","{0.00,0.00,0.00}",LAYOUT_1,Project 7,Developer 5
4/21/2023 2:00,1289250.00,9/22/2022,3/11/2024,009c15e7b484841d5ae5610530808502,117.75,{7.82},{0.00},"{0.00,0.00}","{0.00,0.00,0.00}",LAYOUT_4,Project 7,Developer 5
4/22/2023 2:00,215600.00,9/22/2022,4/21/2023,d223bdfe6874041920b05740dc6cd8cf,47.51,{11.03},{0.00},"{0.00,0.00}","{0.00,0.00,0.00}",LAYOUT_2,Project 29,Developer 10
4/23/2023 2:00,785000.00,9/22/2022,3/25/2024,81bf67e7cd855e253717f583e26e0a0c,121.9,{67.70},{0.00},"{0.00,0.00}","{0.00,0.00,0.00}",LAYOUT_4,Project 36,Developer 28
4/23/2023 2:00,375000.00,11/8/2022,3/25/2024,850dff636361a7e95938a0defe4c2167,106.08,{0.00},{0.00},"{0.00,0.00}","{0.00,0.00,0.00}",LAYOUT_5,Project 37,Developer 29
4/23/2023 2:00,889900.00,9/22/2022,3/25/2024,92c1267895fed780c296a9988626da62,163.0,{86.40},{0.00},"{0.00,0.00}","{0.00,0.00,0.00}",LAYOUT_4,Project 36,Developer 28
4/23/2023 2:00,250327.00,9/22/2022,3/25/2024,7f9ca15f1dcd968a635f71201640d44d,52.09,{5.75},{0.00},"{0.00,0.00}","{0.00,0.00,0.00}",LAYOUT_2,Project 38,Developer 30
4/23/2023 2:00,238500.00,12/23/2022,3/15/2024,afc948e4ea1b66a37ee442f6037f250f,52.4,{5.80},{0.00},"{0.00,0.00}","{0.00,0.00,0.00}",LAYOUT_2,Project 39,Developer 31
4/23/2023 2:00,,3/31/2023,4/23/2023,a58da65446efa3f4cc456414d389d9e8,52.81,{9.83},{0.00},"{0.00,0.00}","{0.00,0.00,0.00}",LAYOUT_2,Project 25,Developer 22
4/23/2023 2:00,371253.00,9/22/2022,3/25/2024,0c34bbb844e047ed90fd63dc1149ccfe,103.92,{33.28},{0.00},"{0.00,0.00}","{0.00,0.00,0.00}",LAYOUT_4,Project 40,Developer 32
4/23/2023 2:00,390888.00,9/22/2022,3/25/2024,24f1503589a8e0c41b538945b1100c8d,88.85,{13.60},{0.00},"{0.00,0.00}","{0.00,0.00,0.00}",LAYOUT_3,Project 41,Developer 32
4/23/2023 2:00,250746.00,9/22/2022,3/25/2024,4dfb4c8bd2ff27474dc8637ac4cd2fd4,45.5,{4.10},{0.00},"{0.00,0.00}","{0.00,0.00,0.00}",LAYOUT_2,Project 42,Developer 33
4/23/2023 2:00,253745.00,9/22/2022,3/25/2024,65675fd91c5279ba31c98a67b8e42b3c,45.5,{4.10},{0.00},"{0.00,0.00}","{0.00,0.00,0.00}",LAYOUT_2,Project 42,Developer 33
4/23/2023 2:00,372188.00,9/22/2022,3/25/2024,c3e21b3a416a4c41cb141dea61715bca,68.8,{4.10},{0.00},"{0.00,0.00}","{0.00,0.00,0.00}",LAYOUT_3,Project 42,Developer 33
4/23/2023 2:00,389980.00,9/22/2022,3/25/2024,3e16b3450cc1de2473ab2cbc43fe90fb,67.7,{32.70},{0.00},"{0.00,0.00}","{0.00,0.00,0.00}",LAYOUT_3,Project 36,Developer 28
4/23/2023 2:00,380000.00,11/8/2022,3/25/2024,956fd9623285e951b3c2477c6847707d,106.08,{0.00},{0.00},"{0.00,0.00}","{0.00,0.00,0.00}",LAYOUT_5,Project 37,Developer 29
4/23/2023 2:00,373388.00,12/30/2022,4/23/2023,8252e7d1e047b15d142f26519e961fff,85.95,{15.29},{0.00},"{0.00,0.00}","{0.00,0.00,0.00}",LAYOUT_3,Project 43,Developer 34
4/23/2023 2:00,368000.00,11/8/2022,3/25/2024,a025171463f511a8da1f6a2bdda8b4a3,106.08,{0.00},{0.00},"{0.00,0.00}","{0.00,0.00,0.00}",LAYOUT_5,Project 37,Developer 29
4/24/2023 2:00,228282.00,1/27/2023,4/23/2023,e357457c93aba66ac1ef0c810eb4d410,53.66,{8.93},{0.00},"{0.00,0.00}","{0.00,0.00,0.00}",LAYOUT_2,Project 1,Developer 1
4/24/2023 2:00,235073.00,1/27/2023,4/23/2023,709f504b6027ae41abc08f4531cca6be,53.3,{10.06},{0.00},"{0.00,0.00}","{0.00,0.00,0.00}",LAYOUT_2,Project 1,Developer 1
4/24/2023 2:00,300190.00,11/4/2022,4/23/2023,6a6440fe25f87845904c8392f8430e24,72.58,{10.52},{0.00},"{0.00,0.00}","{0.00,0.00,0.00}",LAYOUT_3,Project 31,Developer 1
4/24/2023 2:00,246443.00,1/27/2023,4/23/2023,3005cd627d40b6d90421c3a60beb7eb7,52.88,{17.67},{0.00},"{0.00,0.00}","{0.00,0.00,0.00}",LAYOUT_2,Project 1,Developer 1
4/24/2023 2:00,249079.00,11/4/2022,4/23/2023,5041986f14566aa3d055091bee79e97a,58.35,{6.19},{0.00},"{0.00,0.00}","{0.00,0.00,0.00}",LAYOUT_2,Project 1,Developer 1
4/24/2023 2:00,310757.00,1/27/2023,10/11/2023,a7876795c09bd347208364a83fa99016,68.61,{23.76},{0.00},"{0.00,0.00}","{0.00,0.00,0.00}",LAYOUT_3,Project 1,Developer 1
4/24/2023 2:00,236939.00,1/27/2023,4/23/2023,3cd05cd362e099a4126777c8995cb318,53.34,{10.87},{0.00},"{0.00,0.00}","{0.00,0.00,0.00}",LAYOUT_2,Project 1,Developer 1
4/24/2023 2:00,222420.00,11/4/2022,3/25/2024,a484fc0a440eee5618ade0960e68d1b1,48.03,{4.50},{0.00},"{0.00,0.00}","{0.00,0.00,0.00}",LAYOUT_2,Project 31,Developer 1
4/24/2023 2:00,368953.00,1/27/2023,4/23/2023,41c7e69cb7e67e79d5a35eeb15f45d6b,68.05,{82.14},{0.00},"{0.00,0.00}","{0.00,0.00,0.00}",LAYOUT_3,Project 1,Developer 1
4/26/2023 2:00,137510.00,11/14/2022,3/25/2024,4959c2c6849ec3ca4f039e981cbe6d61,52.65,{5.95},{0.00},"{0.00,0.00}","{0.00,0.00,0.00}",LAYOUT_2,Project 13,Developer 11
4/27/2023 2:00,302804.00,1/23/2023,3/5/2024,1e77af548b9ef013ebe7715248ebb102,71.2,{11.84},{0.00},"{0.00,0.00}","{0.00,0.00,0.00}",LAYOUT_3,Project 8,Developer 6
4/27/2023 2:00,427119.00,3/19/2023,3/5/2024,32bf1e8f2e136933b8055bb6f33631f5,99.07,{25.72},{0.00},"{0.00,0.00}","{0.00,0.00,0.00}",LAYOUT_4,Project 8,Developer 6
4/27/2023 2:00,422158.00,3/19/2023,3/5/2024,7e10b1bf68c6b58c0696ea0b1f9c2332,103.73,{19.80},{0.00},"{0.00,0.00}","{0.00,0.00,0.00}",LAYOUT_4,Project 8,Developer 6
4/28/2023 2:00,345000.00,10/14/2022,3/25/2024,4e186ca13316b52da2cd7ff462dff305,93.16,{9.15},{0.00},"{0.00,0.00}","{0.00,0.00,0.00}",LAYOUT_4,Project 44,Developer 35
4/29/2023 2:00,,9/22/2022,3/25/2024,0db519ec76f8de9b508de2fd969f6701,80.06,{5.16},{0.00},"{0.00,0.00}","{0.00,0.00,0.00}",LAYOUT_3,Project 45,Developer 36
5/1/2023 2:00,1363750.00,9/22/2022,3/11/2024,42fec65621c63dee1406cadd1cfaaeff,98.39,{32.29},{0.00},"{0.00,0.00}","{0.00,0.00,0.00}",LAYOUT_4,Project 7,Developer 5
5/1/2023 2:00,266500.00,9/22/2022,3/11/2024,06b68d399ec8413522b3baeadf3ff654,23.1,{0.00},{0.00},"{0.00,0.00}","{0.00,0.00,0.00}",LAYOUT_1,Project 7,Developer 5
5/1/2023 2:00,185398.00,1/20/2023,5/10/2023,a41b72200037ae67649eae9948a0d6c3,44.3,{2.39},{0.00},"{0.00,0.00}","{0.00,0.00,0.00}",LAYOUT_2,Project 4,Developer 3
5/5/2023 2:00,233436.00,11/11/2022,3/25/2024,fed5bf6c1071e87d758054a50ddb6b97,42.56,{3.24},{0.00},"{0.00,0.00}","{0.00,0.00,0.00}",LAYOUT_2,Project 6,Developer 4
5/5/2023 2:00,,1/23/2023,3/5/2024,8233609f52de2b246569df323d7bcc56,47.41,{5.92},{0.00},"{0.00,0.00}","{0.00,0.00,0.00}",LAYOUT_2,Project 8,Developer 6
5/5/2023 2:00,,1/23/2023,3/5/2024,ff7a78ebd5ba10700e2e7e68fec44983,31.91,{5.92},{0.00},"{0.00,0.00}","{0.00,0.00,0.00}",LAYOUT_1,Project 8,Developer 6
5/5/2023 2:00,,1/23/2023,3/5/2024,b299b35c2ca0f4f3b5e5fb1a40305bf2,32.59,{5.92},{0.00},"{0.00,0.00}","{0.00,0.00,0.00}",LAYOUT_1,Project 8,Developer 6
5/5/2023 2:00,362235.00,1/23/2023,3/5/2024,ff05c2ae7cb93d2fc66a7f688bd600fa,78.92,{19.80},{0.00},"{0.00,0.00}","{0.00,0.00,0.00}",LAYOUT_3,Project 8,Developer 6
5/7/2023 2:00,,5/7/2023,3/25/2024,eba57329a587769b8356c5f76105c0e2,39.16,{0.00},{0.00},"{0.00,0.00}","{0.00,0.00,0.00}",LAYOUT_2,Project 46,Developer 4
5/7/2023 2:00,129795.00,12/23/2022,3/25/2024,935032786a8e260ca29a5b772a25c614,28.0,{45.43},{0.00},"{0.00,0.00}","{0.00,0.00,0.00}",LAYOUT_1,Project 47,Developer 37
5/7/2023 2:00,,12/23/2022,3/25/2024,5b6ec0080540d50d3bf0662fd5dbc381,45.0,{6.00},{0.00},"{0.00,0.00}","{0.00,0.00,0.00}",LAYOUT_2,Project 48,Developer 5
5/7/2023 2:00,246280.00,1/27/2023,5/7/2023,416105e980decae696a8e5954cd780f1,53.7,{12.30},{0.00},"{0.00,0.00}","{0.00,0.00,0.00}",LAYOUT_2,Project 1,Developer 1
5/7/2023 2:00,189635.00,9/22/2022,3/25/2024,bce1b9010943def2c8271b9f8a93c2bb,51.43,{20.93},{0.00},"{0.00,0.00}","{0.00,0.00,0.00}",LAYOUT_2,Project 40,Developer 32
5/7/2023 2:00,234900.00,9/22/2022,3/15/2024,69789b878da5d2d35a3237118076f761,53.4,{5.90},{0.00},"{0.00,0.00}","{0.00,0.00,0.00}",LAYOUT_2,Project 39,Developer 31
5/7/2023 2:00,,5/7/2023,3/25/2024,ad7bf7c9d6bb01d5861bd8c191fe166a,36.7,{4.10},{0.00},"{0.00,0.00}","{0.00,0.00,0.00}",LAYOUT_1_5,Project 49,Developer 10
5/7/2023 2:00,389900.00,9/22/2022,5/7/2023,e58955f086e534f59208d607151f88e6,68.6,{0.00},{0.00},"{0.00,0.00}","{0.00,0.00,0.00}",LAYOUT_3,Project 21,Developer 19
5/7/2023 2:00,349900.00,9/22/2022,5/7/2023,769573ed4755d6c2a712a039ebd0ef31,67.5,{0.00},{0.00},"{0.00,0.00}","{0.00,0.00,0.00}",LAYOUT_3,Project 21,Developer 19
5/7/2023 2:00,532900.00,9/22/2022,5/7/2023,274f2d674a8c063b3476a6fdcfc58cc6,40.7,{0.00},{0.00},"{0.00,0.00}","{0.00,0.00,0.00}",LAYOUT_2,Project 21,Developer 19
5/7/2023 2:00,359900.00,9/22/2022,5/7/2023,2eb78d421e8dcd0ad0467808c4f687fe,68.9,{0.00},{0.00},"{0.00,0.00}","{0.00,0.00,0.00}",LAYOUT_3,Project 21,Developer 19
5/7/2023 2:00,169900.00,11/16/2022,6/7/2023,e2e2e1be22547a4f5f8f0c0102bfd4ee,52.65,{2.00},{0.00},"{0.00,0.00}","{0.00,0.00,0.00}",LAYOUT_2,Project 10,Developer 8
